ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4209,32,10,129,95203,1,4.6,1,0,0,0,0,1,1
4210,49,25,55,93321,4,1.8,1,0,0,0,0,0,0
4211,29,5,38,95304,2,1.1,1,407,0,0,0,1,1
4212,54,33,71,92669,3,2.3,1,208,0,0,0,1,1
4213,41,16,78,94492,2,1.4,3,0,0,0,0,0,1
4214,54,29,91,93284,3,4.2,3,0,0,0,0,1,1
4215,53,28,21,90001,4,1.1,1,0,0,0,0,1,1
4216,66,45,61,91683,1,2.0,2,0,0,0,1,0,0
4217,44,20,185,94161,2,4.9,1,0,1,0,0,1,1
4218,38,18,53,93825,3,2.3,2,0,0,0,0,1,1
4219,46,26,117,94571,2,2.1,3,81,0,0,0,1,0
4220,30,5,283,91417,2,6.8,1,0,1,0,0,0,0
4221,27,7,203,91140,4,10.3,3,165,1,0,0,0,0
4222,45,20,41,95750,1,0.7,1,415,0,0,0,0,0
4223,59,37,111,92273,1,1.6,1,0,0,0,0,1,0
4224,46,25,115,94834,3,3.9,2,274,0,0,0,1,0
4225,57,37,102,90351,1,3.6,3,219,0,0,0,0,0
4226,30,6,37,95479,1,1.3,2,0,0,1,0,0,1
4227,42,18,82,95356,4,1.4,3,191,0,1,0,1,0
4228,49,27,82,94434,2,3.4,3,0,0,0,0,0,0
4229,38,14,35,91800,1,0.7,2,0,0,0,0,0,0
4230,23,2,63,90501,3,3.2,1,0,0,1,0,1,1
4231,26,3,84,91297,2,1.7,1,0,0,1,0,0,0
4232,63,42,70,93231,2,0.8,2,0,0,0,0,0,0
4233,49,26,106,95909,2,3.7,2,0,0,0,0,1,0
4234,34,14,62,94363,1,1.2,1,167,0,0,0,0,0
4235,34,12,78,92965,4,2.9,1,0,0,0,0,1,0
4236,24,1,120,93826,1,2.4,1,0,0,0,0,1,0
4237,64,41,173,94577,2,4.9,1,0,0,0,0,0,0
4238,27,5,37,94244,2,0.7,2,104,0,0,0,0,0
4239,56,33,104,90657,3,3.0,3,0,1,0,0,1,0
4240,33,10,57,93321,3,0.9,3,0,0,0,0,0,0
4241,37,16,92,95575,2,2.3,3,0,0,0,0,0,1
4242,35,14,35,93924,3,0.7,2,385,0,0,0,0,0
4243,59,36,137,92344,1,6.2,1,517,1,0,0,1,1
4244,24,0,47,93477,1,2.0,2,0,0,0,0,0,1
4245,38,14,122,94461,4,2.1,3,0,0,0,0,0,0
4246,35,12,38,90485,3,0.5,2,0,0,0,0,0,0
4247,35,10,31,91140,3,0.3,2,0,0,0,0,1,1
4248,31,6,65,93628,4,1.3,2,586,0,0,0,1,0
4249,63,40,83,90571,4,2.6,1,0,0,0,0,1,1
4250,39,19,213,92889,3,5.8,1,0,1,0,0,1,0
4251,41,18,81,94716,4,4.2,1,0,0,0,1,0,0
4252,39,16,41,93129,3,1.8,1,0,0,0,0,1,1
4253,66,45,111,94988,1,1.5,3,0,0,0,0,1,0
4254,37,12,149,90462,3,2.5,1,310,0,0,0,1,1
4255,38,13,46,92864,4,0.5,1,410,0,0,0,0,1
4256,37,16,119,95604,4,1.9,3,70,1,0,0,1,0
4257,37,15,139,93722,3,4.6,3,0,1,0,0,0,1
4258,26,5,113,95201,4,1.5,2,101,0,0,0,1,0
4259,49,28,51,92492,1,0.6,1,0,0,0,0,1,0
4260,24,3,83,90310,1,1.3,2,545,0,0,0,1,0
4261,32,10,91,91890,2,3.5,2,0,1,0,0,1,0
4262,31,10,134,95576,1,1.5,3,0,1,0,0,0,0
4263,35,15,53,91367,4,2.8,1,311,0,0,0,0,0
4264,56,34,121,95230,1,3.2,3,0,1,1,0,1,1
4265,49,26,69,93940,3,1.7,2,0,0,0,0,0,0
4266,66,45,61,94816,4,1.9,3,0,0,1,0,0,1
4267,38,15,76,95877,1,2.5,1,143,0,1,0,0,1
4268,63,42,19,95767,1,0.5,3,0,0,0,0,0,0
4269,24,0,22,93142,3,0.7,2,559,0,0,0,1,0
4270,45,22,25,94090,4,0.6,1,0,0,0,1,1,0
4271,58,33,94,90694,1,2.3,1,0,0,0,0,1,0
4272,46,26,65,90759,1,0.7,1,0,0,0,0,1,0
4273,64,39,51,95735,4,2.0,1,0,0,0,0,1,0
4274,36,14,73,90991,3,2.7,1,267,0,0,0,1,0
4275,24,4,122,90319,3,4.8,1,0,0,0,0,1,0
4276,57,33,71,90445,2,3.6,2,0,0,0,0,1,0
4277,25,4,40,90096,2,1.2,2,578,0,0,0,0,0
4278,56,35,231,92599,2,11.1,3,0,1,0,0,1,1
4279,55,30,75,90521,1,2.2,2,0,0,0,0,1,0
4280,60,39,139,91015,2,4.3,1,0,0,0,0,1,0
4281,44,21,113,95461,4,4.2,2,218,1,0,0,1,0
4282,62,41,59,90214,3,1.1,2,338,0,0,0,1,0
4283,30,10,172,90723,4,3.3,3,252,0,0,0,1,0
4284,42,22,54,93204,2,1.7,1,0,0,0,1,1,0
4285,28,8,93,91282,4,1.2,3,449,0,0,0,1,0
4286,56,34,86,91903,2,1.7,3,0,0,0,0,0,1
4287,54,32,91,92882,3,4.0,3,0,1,0,0,1,0
4288,58,38,156,91231,3,4.7,2,0,1,0,0,0,0
4289,56,34,76,94520,4,0.8,1,0,0,0,0,1,0
4290,36,15,83,94346,4,1.0,3,0,0,0,0,1,0
4291,25,2,86,90109,1,4.3,3,0,0,0,0,1,0
4292,63,38,208,93553,4,10.7,3,0,1,0,0,0,0
4293,44,20,134,92066,3,5.1,3,0,0,0,0,1,1
4294,27,2,31,93419,3,0.6,3,276,0,0,0,1,0
4295,63,42,55,94063,1,1.4,3,593,0,0,0,1,0
4296,66,45,78,92188,2,1.8,1,0,0,0,0,0,1
4297,42,18,155,93775,4,6.8,2,86,1,0,0,1,0
4298,56,35,163,94684,4,5.4,2,0,0,0,0,1,0
4299,24,0,73,94983,1,3.2,3,210,1,0,0,1,0
4300,27,5,54,90944,2,1.4,2,0,0,0,0,0,0
4301,35,14,68,93436,4,3.2,2,0,0,0,0,1,0
4302,51,26,80,92755,4,2.3,3,363,0,0,0,1,0
4303,28,5,65,95583,2,1.8,2,0,0,0,0,1,0
4304,24,0,141,92400,4,4.4,1,151,1,0,0,1,1
4305,52,30,62,91461,4,2.2,3,0,0,0,0,1,0
4306,56,36,46,94937,1,2.2,1,435,0,0,0,0,0
4307,55,31,67,92433,1,2.0,1,0,0,1,0,1,0
4308,58,38,89,91155,1,4.5,2,0,0,0,0,1,0
4309,58,35,143,93334,1,3.9,3,288,1,0,0,1,0
4310,49,27,44,96119,3,1.1,1,0,0,1,0,1,0
4311,45,21,89,91847,2,2.0,1,0,0,0,1,0,0
4312,60,35,90,90985,3,1.0,2,0,0,0,0,0,0
4313,38,16,99,92924,1,4.6,2,0,1,0,0,0,0
4314,27,2,62,92728,3,0.8,1,0,0,1,0,0,0
4315,56,36,99,91853,3,2.4,2,277,0,0,0,1,1
4316,35,15,112,93760,4,2.3,3,417,1,1,0,0,0
4317,66,41,61,90128,2,2.6,3,196,0,0,0,0,1
4318,41,18,83,92619,3,4.2,1,0,1,0,0,1,0
4319,60,38,69,90826,2,3.1,2,0,0,0,0,0,0
4320,24,4,50,95430,2,1.2,3,409,1,0,0,1,0
4321,52,31,36,93412,3,1.1,1,0,0,0,0,1,1
4322,42,18,54,93994,3,1.1,3,0,0,0,0,1,0
4323,43,19,56,93725,4,2.8,1,466,0,0,0,1,1
4324,34,9,36,94224,1,0.5,1,217,0,0,0,0,0
4325,65,43,95,94223,1,4.9,1,428,1,0,0,1,0
4326,40,18,116,95464,3,5.2,1,70,1,0,0,1,0
4327,60,40,68,93797,3,2.8,3,0,0,0,0,0,0
4328,41,21,74,90800,4,3.2,2,0,0,1,0,1,0
4329,25,3,58,92306,3,1.4,3,0,0,0,0,1,1
4330,61,38,71,92771,1,1.6,3,361,0,0,0,0,0
4331,31,11,99,95612,2,2.6,1,0,0,1,0,0,0
4332,34,12,89,92491,4,1.6,3,297,1,0,0,1,1
4333,60,37,71,95377,4,3.0,3,0,0,0,0,0,0
4334,62,38,56,94655,4,1.7,1,263,0,0,0,0,0
4335,63,38,111,92428,2,5.4,3,0,1,0,0,1,1
4336,41,19,59,95222,1,2.8,3,0,0,0,0,0,1
4337,56,34,37,92937,1,0.6,2,53,0,0,0,0,0
4338,37,12,81,92789,4,1.6,1,0,0,0,0,0,0
4339,55,31,28,90808,2,0.8,1,0,0,0,0,1,0
4340,45,24,87,90726,4,1.3,3,0,0,0,0,0,0
4341,25,1,91,93418,1,3.6,3,0,0,0,0,1,1
4342,41,21,53,94719,2,2.2,3,103,0,0,0,0,1
4343,43,21,57,95259,4,2.4,3,0,0,0,0,1,1
4344,34,13,119,94855,1,3.6,1,259,0,0,0,0,0
4345,39,14,197,92792,1,9.2,3,0,1,0,0,0,0
4346,45,25,76,91707,2,2.8,2,85,0,0,0,1,0
4347,25,0,22,92526,1,1.2,3,0,0,0,0,1,1
4348,29,8,54,91063,3,2.4,1,0,0,0,0,1,1
4349,56,36,91,93241,1,3.8,1,0,0,0,0,1,0
4350,38,15,70,90876,1,1.1,1,0,0,0,0,0,0
4351,49,25,88,94697,3,4.1,1,107,0,1,0,0,0
4352,47,27,81,90626,2,1.9,1,0,0,0,0,0,0
4353,47,27,82,92530,3,2.3,1,0,0,0,0,0,0
4354,41,21,23,91800,4,0.7,2,0,0,0,0,1,0
4355,44,22,57,93871,4,1.4,3,387,0,0,0,1,0
4356,59,39,54,94440,3,0.8,1,0,0,0,0,1,0
4357,65,41,54,92418,4,1.0,1,0,0,0,0,1,0
4358,34,14,103,91772,3,4.6,2,214,0,0,0,0,0
4359,52,28,39,95699,1,1.5,2,0,0,0,0,0,0
4360,65,40,23,95193,4,1.2,2,0,0,0,0,1,0
4361,23,0,53,95231,3,2.4,3,0,0,0,0,1,0
4362,57,32,48,92072,1,1.3,1,291,0,0,0,1,1
4363,44,19,76,90266,3,3.3,2,0,0,0,0,0,1
4364,65,45,47,94372,1,1.6,3,483,0,0,0,0,0
4365,48,26,64,91293,3,1.4,2,195,0,0,0,1,0
4366,59,35,60,91312,3,3.1,2,114,0,0,0,0,0
4367,30,8,139,94939,1,7.0,3,172,1,0,1,0,0
4368,29,5,48,90708,2,0.7,1,0,0,0,1,1,0
4369,63,39,100,95180,1,4.6,1,74,1,0,0,0,1
4370,46,21,71,91497,1,0.9,1,100,0,0,0,1,0
4371,47,26,121,92049,1,6.1,3,0,1,0,0,0,0
4372,30,8,161,93882,4,6.0,3,0,1,0,0,0,0
4373,32,12,70,94282,2,1.2,1,0,0,0,0,1,1
4374,59,38,28,94117,1,1.3,2,0,0,0,0,1,0
4375,36,15,39,93144,3,1.3,2,95,0,0,0,0,1
4376,48,26,34,93845,3,0.4,1,0,0,0,0,1,0
4377,36,14,58,92351,1,2.6,3,0,1,0,1,1,1
4378,34,9,53,92617,3,2.3,1,86,0,1,0,1,0
4379,30,6,83,90760,1,2.6,3,327,0,0,0,1,1
4380,63,39,116,93469,3,4.8,3,0,1,0,0,0,0
4381,64,44,27,92142,4,0.3,1,288,0,0,0,1,0
4382,28,6,74,95837,2,1.8,3,274,0,1,1,0,1
4383,38,14,49,95970,3,1.9,3,377,0,0,0,0,0
4384,47,26,75,90463,1,1.5,1,0,0,0,0,0,1
4385,39,17,58,93963,2,1.7,1,0,0,0,0,1,0
4386,54,30,106,90512,4,5.3,3,0,1,0,0,1,0
4387,34,10,41,92219,1,1.9,2,0,0,1,0,0,1
4388,25,0,51,93059,4,1.7,3,0,0,0,0,1,0
4389,37,15,68,91787,1,2.4,1,288,0,0,0,1,0
4390,49,27,61,94971,2,3.0,3,0,1,0,0,0,0
4391,30,8,68,90050,1,3.2,3,0,0,0,0,0,0
4392,58,34,30,95446,1,0.4,1,0,0,0,0,1,0
4393,23,1,148,96081,2,4.5,1,0,0,0,0,1,0
4394,25,3,55,94528,3,1.0,2,0,0,0,0,1,1
4395,45,24,42,96143,3,0.6,3,0,0,0,0,1,0
4396,45,23,69,91369,2,1.6,1,0,0,0,0,1,0
4397,35,14,74,93835,2,2.7,3,0,0,0,0,0,0
4398,34,11,183,94705,1,8.1,1,0,0,0,0,0,0
4399,26,1,126,92147,3,6.2,3,117,1,0,0,0,1
4400,52,28,60,91348,1,1.7,1,0,0,0,0,1,0
4401,39,17,166,92387,4,4.7,3,518,1,0,0,0,0
4402,28,3,149,90092,1,2.5,2,65,1,0,0,1,0
4403,40,15,42,93260,3,0.8,2,0,0,0,0,0,0
4404,64,42,205,90945,2,3.0,3,0,0,0,0,1,0
4405,34,10,56,91952,4,2.9,1,0,0,0,0,1,0
4406,62,40,79,96002,2,1.2,1,0,1,1,0,1,0
4407,34,9,137,90428,4,5.9,1,0,1,0,0,1,0
4408,31,9,27,94428,4,0.6,2,0,0,0,0,1,0
4409,34,13,68,91516,2,2.3,3,0,0,0,0,0,0
4410,37,17,85,90910,2,4.1,1,0,0,1,0,0,0
4411,28,3,123,93409,2,6.2,3,424,1,0,0,1,1
4412,48,27,72,91925,2,1.5,2,0,0,0,0,0,1
4413,37,13,27,94234,2,1.3,3,0,0,0,0,1,1
4414,54,34,182,95474,1,3.8,1,295,1,0,1,0,0
4415,44,21,74,94453,2,3.3,3,0,0,0,0,1,0
4416,42,20,87,94424,4,0.9,2,351,0,0,0,0,0
4417,43,21,32,93923,4,1.1,3,0,0,0,0,0,1
4418,29,8,145,91511,1,6.0,2,0,1,0,0,1,0
4419,54,34,56,92793,3,2.6,1,0,0,0,0,0,0
4420,27,5,49,96057,1,2.3,3,0,0,0,0,0,1
4421,54,32,128,93280,3,2.9,2,0,1,0,0,0,0
4422,66,42,34,93608,3,1.6,1,370,0,0,0,0,0
4423,56,34,88,93884,4,2.1,2,0,0,0,0,1,0
4424,43,22,48,93406,3,1.0,3,0,0,0,0,1,0
4425,36,15,93,90707,4,0.9,3,233,0,0,0,0,0
4426,61,38,106,93636,4,2.1,1,569,1,0,0,1,0
4427,34,12,55,90990,3,0.8,3,0,0,0,0,0,0
4428,44,19,141,94543,2,5.5,2,448,1,0,0,0,1
4429,56,34,74,95564,2,1.2,1,0,1,0,0,0,0
4430,63,40,183,91632,2,6.5,1,381,1,0,0,1,0
4431,63,43,129,91819,2,2.0,1,0,0,0,0,1,0
4432,26,5,78,90148,2,3.2,2,0,0,0,0,0,1
4433,62,37,78,91991,2,1.7,1,0,0,0,0,1,1
4434,28,6,36,94033,3,0.8,1,0,0,0,0,1,0
4435,48,26,128,91087,2,4.8,1,0,1,0,0,0,0
4436,63,40,52,92938,2,2.6,3,0,0,0,0,1,0
4437,51,31,83,94999,3,4.4,2,0,0,0,0,0,0
4438,64,41,182,95030,2,4.6,2,0,1,0,0,1,1
4439,38,16,139,90211,1,7.1,3,0,0,0,0,0,1
4440,36,16,44,95749,1,1.6,1,0,0,0,0,1,0
4441,37,15,74,95240,4,3.6,3,0,0,0,0,1,1
4442,38,16,87,93786,4,1.0,1,295,0,0,0,0,1
4443,53,32,148,94982,3,1.7,1,503,1,0,0,0,0
4444,42,19,137,93689,1,1.8,1,0,0,0,0,1,0
4445,55,31,99,92565,3,4.4,1,0,1,0,0,1,0
4446,41,20,94,93943,2,1.5,1,173,0,0,0,1,1
4447,36,11,73,95508,2,1.3,3,297,0,0,0,0,0
4448,31,8,86,90485,4,3.0,1,0,0,0,0,1,0
4449,47,23,64,94541,4,3.3,1,0,0,0,0,1,0
4450,62,42,112,92250,3,3.9,2,0,1,0,0,1,1
4451,60,36,97,95274,3,4.0,3,0,1,0,0,0,0
4452,34,12,126,94076,3,2.3,3,0,0,0,0,0,0
4453,44,20,124,90610,4,6.2,1,0,1,0,0,1,1
4454,54,30,52,93267,3,0.6,3,0,0,0,0,0,0
4455,49,28,20,95184,3,0.4,3,0,0,0,0,1,0
4456,25,4,50,94864,1,1.5,2,0,0,0,0,1,0
4457,49,29,86,94255,4,1.7,1,504,0,0,0,1,1
4458,24,1,64,90734,4,2.5,2,235,0,0,0,0,1
4459,28,4,63,96173,2,2.5,1,0,0,0,0,0,0
4460,51,29,48,93948,2,0.9,3,0,0,0,0,1,0
4461,27,7,92,95045,4,1.0,3,0,0,1,0,1,1
4462,37,16,27,95203,4,0.4,1,521,0,0,0,0,1
4463,48,26,99,96139,2,1.0,1,0,0,0,0,0,0
4464,51,26,100,94112,1,4.9,3,150,1,1,0,0,0
4465,42,22,124,93405,4,4.6,2,0,0,0,0,1,0
4466,27,5,298,90478,3,4.8,2,0,1,0,0,0,1
4467,58,35,19,90838,4,0.3,3,0,0,0,0,1,0
4468,64,43,97,94110,3,4.4,1,0,1,0,0,1,0
4469,62,37,108,95742,3,4.9,2,0,1,0,0,1,0
4470,55,30,50,95272,1,2.5,3,0,1,0,0,1,0
4471,40,18,67,95278,3,1.1,1,587,0,0,0,1,0
4472,61,37,57,90920,2,1.9,1,384,0,0,0,0,1
4473,44,20,101,92781,1,1.5,3,0,0,0,0,0,0
4474,29,5,131,93836,4,5.8,1,162,0,0,0,0,0
4475,60,39,38,93836,2,1.1,1,379,1,0,0,1,0
4476,37,17,93,93014,1,3.7,1,157,0,0,0,0,0
4477,64,42,146,95826,4,1.7,3,420,1,0,0,0,0
4478,39,19,52,91391,4,2.3,2,0,0,0,0,1,1
4479,61,40,17,95184,2,0.3,1,0,0,0,0,1,0
4480,46,23,45,92739,2,2.1,2,0,0,0,0,0,1
4481,43,20,43,93985,1,0.8,2,0,0,0,0,1,0
4482,36,15,47,92621,3,2.1,3,315,0,0,0,0,0
4483,59,39,181,92231,3,2.9,3,0,1,0,0,0,0
4484,25,4,203,93543,3,7.9,1,0,1,0,0,1,0
4485,43,21,156,93322,4,6.8,3,0,1,0,0,1,0
4486,39,15,64,94639,2,1.7,3,0,0,0,0,0,0
4487,46,24,159,90450,3,3.3,3,0,1,0,0,1,0
4488,34,13,21,90600,3,0.5,2,469,0,0,0,0,1
4489,52,29,41,92358,4,0.9,1,0,0,0,0,1,0
4490,39,19,113,91247,3,4.2,2,0,0,0,0,0,1
4491,31,10,55,94444,1,0.7,2,0,0,0,0,1,0
4492,31,11,38,93980,3,0.4,2,0,0,0,0,1,0
4493,53,30,91,90878,4,2.0,1,452,0,0,0,0,0
4494,34,12,92,90762,3,2.0,1,228,1,0,0,0,0
4495,36,13,97,95225,3,1.7,1,0,0,0,0,0,0
4496,50,27,103,94075,3,4.2,1,0,0,0,0,0,0
4497,37,15,89,95544,3,1.0,1,74,0,0,0,0,0
4498,40,15,70,94073,2,3.5,1,243,0,0,0,0,0
4499,33,8,77,92503,4,3.3,1,289,0,0,0,0,0
4500,38,18,114,92087,1,3.1,1,497,1,0,0,1,0
4501,53,28,87,95157,4,4.1,3,0,1,0,0,0,0
4502,46,25,58,96129,1,2.1,2,571,0,0,0,0,1
4503,66,45,50,92695,1,1.7,1,0,0,0,0,1,0
4504,56,33,77,92938,3,1.8,3,0,0,0,0,0,0
4505,23,3,146,92466,3,5.7,2,0,1,0,0,0,1
4506,39,17,104,95963,4,1.7,1,0,0,0,0,1,1
4507,35,14,150,90747,2,4.9,2,362,1,0,0,1,0
4508,48,26,63,91108,1,0.9,1,443,0,0,0,0,0
4509,34,10,83,95096,2,2.4,2,428,0,0,0,1,1
4510,65,40,90,95799,3,3.3,1,0,0,0,0,1,0
4511,36,15,117,91707,2,2.0,2,0,1,0,0,0,0
4512,45,22,63,93573,2,1.2,1,121,0,0,0,1,1
4513,28,6,104,91767,4,4.7,1,0,0,0,0,0,1
4514,63,41,141,96136,3,3.0,2,0,1,1,0,1,1
4515,63,40,72,90427,3,1.0,1,290,0,0,0,0,0
4516,57,32,46,93706,3,1.1,1,597,0,0,0,1,0
4517,38,16,144,93666,2,7.3,1,0,1,0,1,1,0
4518,25,5,109,95774,3,4.4,2,0,0,0,0,0,1
4519,54,29,34,93505,4,1.2,2,135,0,0,0,1,1
4520,41,16,73,92166,3,3.4,3,0,0,1,0,0,0
4521,66,45,187,93052,2,7.2,2,421,1,0,1,0,0
4522,53,30,99,93923,4,4.5,3,0,0,1,0,1,0
4523,46,21,77,95268,1,3.0,1,0,1,0,1,0,1
4524,66,43,43,90198,1,2.0,3,226,0,0,0,1,1
4525,58,36,43,94446,2,1.6,2,318,0,1,0,1,0
4526,43,18,113,93615,3,2.4,1,0,0,0,0,0,0
4527,23,0,45,91227,2,0.5,3,0,0,0,1,1,0
4528,27,4,91,92324,2,1.3,3,0,0,0,0,1,0
4529,42,22,72,93437,2,2.3,3,0,0,0,0,0,0
4530,47,25,88,95108,4,4.6,1,0,0,0,0,1,0
4531,24,0,69,95215,2,3.0,2,0,0,0,0,1,0
4532,28,7,97,93080,4,4.2,1,0,0,0,0,1,0
4533,53,30,124,94328,2,4.8,2,549,1,0,0,1,1
4534,56,33,70,93243,1,3.4,1,200,0,0,0,1,1
4535,24,4,118,94229,1,4.9,1,0,1,0,0,1,0
4536,45,22,153,96095,1,3.2,1,204,1,0,0,0,1
4537,26,2,90,90539,4,2.8,3,479,0,0,0,0,1
4538,54,33,112,95521,2,3.1,1,125,1,0,0,1,0
4539,59,36,38,91117,3,0.7,1,0,0,0,0,0,0
4540,61,37,70,95775,4,1.4,1,0,0,0,0,1,1
4541,49,29,32,92562,1,0.7,2,0,0,0,0,1,0
4542,50,27,57,91051,1,1.0,1,0,0,0,0,1,1
4543,63,42,71,90287,4,1.4,3,0,0,0,0,0,0
4544,49,27,195,95457,3,9.7,1,0,1,1,0,1,0
4545,42,19,50,94499,3,1.2,1,0,0,0,0,0,1
4546,56,36,75,92652,2,3.4,1,0,0,0,0,0,1
4547,48,28,45,95779,4,0.6,1,0,0,1,0,0,1
4548,60,38,68,95284,3,3.6,2,0,0,0,0,0,0
4549,46,21,98,91094,2,4.2,1,0,0,0,0,1,0
4550,61,41,106,93153,3,5.2,2,0,0,0,0,0,0
4551,24,0,63,93988,1,2.1,2,0,0,0,0,1,0
4552,24,4,54,94133,1,2.0,1,0,0,0,0,1,0
4553,27,5,15,93126,1,0.4,1,179,0,0,0,1,0
4554,47,25,164,91555,4,4.7,2,440,1,0,0,1,0
4555,54,32,60,91461,3,2.6,1,104,0,0,0,0,0
4556,32,12,22,91206,1,0.3,2,0,0,0,0,1,0
4557,29,5,142,92979,4,1.6,3,125,1,0,0,1,0
4558,60,39,25,93455,4,1.2,1,0,0,0,0,0,0
4559,56,32,142,95860,2,2.1,1,416,1,0,0,1,0
4560,51,28,32,90888,1,1.3,1,201,0,0,0,1,0
4561,44,21,35,92945,2,0.7,1,0,0,0,0,1,1
4562,41,20,41,93873,3,1.1,2,105,0,0,0,1,1
4563,23,0,58,92668,3,1.3,2,301,0,0,0,0,0
4564,31,6,142,90202,2,4.4,2,414,1,0,0,0,0
4565,62,37,41,94183,1,1.9,2,0,0,0,0,0,1
4566,37,12,98,91239,3,4.7,1,443,0,1,0,1,1
4567,53,32,87,94582,3,1.7,2,0,0,0,0,0,1
4568,53,30,79,91706,2,1.9,3,401,0,0,0,0,0
4569,36,14,129,94192,3,6.0,2,383,1,0,0,0,0
4570,31,6,82,91046,3,1.1,2,366,0,0,0,1,1
4571,53,28,86,93833,3,1.3,2,596,0,1,0,0,0
4572,27,2,111,90733,1,3.4,2,0,0,0,0,1,0
4573,44,24,59,91846,2,2.6,1,0,0,0,0,1,0
4574,62,41,75,94734,2,1.8,2,0,0,0,0,0,0
4575,54,30,90,91673,4,1.2,2,0,0,0,0,0,0
4576,56,32,122,92595,4,6.3,1,528,1,0,0,0,1
4577,26,4,70,92686,4,3.5,1,0,0,0,0,1,0
4578,31,11,75,91579,2,2.9,1,0,1,0,0,1,1
4579,35,15,96,93587,2,3.8,2,0,0,0,0,0,0
4580,35,11,71,91888,2,3.6,1,0,0,0,0,1,0
4581,31,9,51,93270,4,1.9,3,579,0,0,0,1,0
4582,65,43,111,94921,3,4.9,3,0,1,0,0,1,0
4583,30,6,83,94663,3,2.5,3,0,0,0,0,0,0
4584,54,34,61,91400,2,1.2,1,0,0,1,0,1,0
4585,48,24,41,94259,3,1.9,2,219,1,0,0,1,1
4586,49,28,26,94723,4,1.0,3,109,0,0,0,0,1
4587,32,7,99,93474,3,2.2,2,0,0,0,0,0,0
4588,36,11,50,94525,2,1.9,1,0,0,0,0,0,0
4589,49,26,31,92598,4,1.4,3,497,0,1,0,1,0
4590,36,15,47,90418,4,1.0,2,552,0,0,0,1,1
4591,53,32,90,93572,4,3.9,3,0,1,1,0,1,0
4592,24,3,50,95617,4,0.7,3,591,0,0,0,1,1
4593,26,1,91,92987,2,3.4,3,591,1,0,0,1,0
4594,55,34,56,93497,2,3.0,2,0,0,0,0,0,1
4595,50,28,75,94175,1,3.6,1,292,1,0,0,0,0
4596,24,2,79,95199,2,3.8,2,102,1,0,0,1,0
4597,62,38,108,93046,3,4.3,2,0,0,0,0,1,0
4598,23,0,110,91972,3,3.3,2,111,0,0,0,1,1
4599,65,42,77,93906,1,3.0,2,469,0,0,0,1,0
4600,55,31,44,94277,4,1.1,2,0,0,0,0,1,1
4601,66,43,136,94154,1,4.6,2,0,0,0,0,1,1
4602,64,42,61,93735,1,2.0,3,0,0,0,0,1,0
4603,36,16,18,96199,3,0.6,3,0,0,0,0,1,0
4604,56,35,88,91674,1,2.5,1,0,0,0,0,0,0
4605,32,10,90,91959,4,2.3,2,0,1,0,1,1,0
4606,43,23,62,95280,1,1.5,2,0,0,0,0,1,0
4607,33,12,32,91124,1,0.6,2,0,0,0,0,1,0
4608,44,22,28,95046,4,0.8,1,174,0,0,0,1,0
4609,61,39,65,91536,2,1.0,3,0,0,0,0,1,0
4610,42,18,42,94154,3,2.1,3,250,0,0,0,1,0
4611,27,2,122,95294,3,1.6,2,419,0,0,0,0,0
4612,37,13,63,95382,1,2.9,3,0,0,0,0,1,0
4613,57,37,59,93745,3,1.2,3,79,0,0,0,1,0
4614,45,23,184,91357,3,8.6,3,0,1,1,0,1,1
4615,47,23,20,92096,1,0.8,3,499,0,0,0,0,0
4616,41,18,75,94403,4,3.7,2,0,0,0,0,0,0
4617,35,13,26,93955,4,1.2,3,0,0,0,0,1,0
4618,49,27,144,91786,4,5.8,3,0,1,0,0,1,0
4619,50,28,31,93546,1,0.5,2,0,0,0,0,0,0
4620,62,39,92,95824,1,3.1,1,0,1,0,0,0,0
4621,50,29,85,90358,4,2.1,1,0,0,0,0,1,0
4622,66,43,26,93501,2,1.3,2,0,0,1,0,0,1
4623,59,38,92,93426,3,4.4,3,494,1,0,0,1,1
4624,26,2,56,95264,2,1.3,2,0,0,0,0,1,1
4625,40,15,102,91597,1,4.0,3,281,0,0,0,0,0
4626,39,16,54,91113,3,1.3,3,0,0,0,0,0,0
4627,23,1,92,92743,1,3.6,1,396,0,0,0,1,1
4628,30,5,71,91972,1,2.6,1,0,0,0,0,1,1
4629,56,33,92,95508,3,3.0,3,0,1,0,0,0,0
4630,38,16,101,94730,1,4.9,1,0,0,0,0,0,1
4631,29,9,67,92435,1,1.4,3,0,0,0,0,1,0
4632,35,15,61,92224,4,2.7,3,0,0,0,0,1,0
4633,35,14,99,90080,3,3.9,2,0,0,0,0,1,0
4634,30,9,56,90557,3,1.2,2,561,0,0,0,1,1
4635,27,3,67,93450,1,1.9,3,0,0,0,0,1,0
4636,56,33,158,94074,1,2.1,3,182,1,0,0,0,1
4637,59,34,75,94929,2,2.7,2,0,0,0,0,0,0
4638,44,21,110,90682,2,5.3,3,94,1,0,0,0,0
4639,50,25,51,90993,2,0.8,2,525,0,1,0,1,0
4640,63,40,92,93444,1,1.4,1,0,0,0,0,1,0
4641,60,38,68,90547,4,2.1,2,0,0,0,0,0,0
4642,24,0,62,95187,2,1.4,3,90,0,0,0,0,0
4643,64,42,25,92745,4,0.6,3,176,0,0,0,1,1
